         1       22.7999992371       47.2000007629       63.9999961853       78.4000015259       91.6000061035       98.2000045776      104.8000030518      114.4000015259
         1       26.1999988556       51.3999977112       70.8000030518       84.0000000000       96.0000000000      103.8000030518      109.8000030518      117.4000015259
         1       19.0000000000       41.7999992371       57.5999984741       73.8000030518       84.8000030518       94.2000045776      101.4000015259      107.0000000000
