         1       21.3999996185       45.7999992371       65.0000000000       80.8000030518       93.0000000000      102.4000015259      110.4000015259      116.0000000000
         1       23.3999996185       51.2000007629       69.2000045776       85.8000030518       96.6000061035      107.0000000000      114.0000000000      119.4000015259
         1       19.5999984741       41.5999984741       60.3999977112       75.6000061035       88.2000045776       97.2000045776      106.2000045776      112.8000030518
