         0.10000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.20000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.30000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.40000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.50000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.60000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.70000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.80000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.90000E+04         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.10000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.11000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.12000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.13000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.14000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.15000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.16000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.17000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.18000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
         0.19000E+05         0.73914E+00         0.76341E+00         0.78026E+00         0.81605E+00         0.84103E+00         0.77445E+00         0.77002E+00         0.79345E+00         0.79920E+00         0.83800E+00         0.83008E+00         0.81812E+00         0.77196E+00         0.79469E+00         0.75513E+00         0.79226E+00         0.86643E+00         0.87362E+00         0.81075E+00         0.79933E+00         0.82122E+00         0.76700E+00         0.74160E+00         0.78151E+00         0.81551E+00         0.81050E+00         0.78605E+00         0.83525E+00         0.86123E+00         0.82776E+00         0.76340E+00         0.85029E+00
